5.000000000E+000 5.662235520E+008
1.000000000E+001 5.659617920E+008
1.500000000E+001 5.657201920E+008
2.000000000E+001 5.655368960E+008
2.500000000E+001 5.651980160E+008
3.000000000E+001 5.649716480E+008
3.500000000E+001 5.647267840E+008
4.000000000E+001 5.644485120E+008
4.500000000E+001 5.642759680E+008
5.000000000E+001 5.639617920E+008
5.500000000E+001 5.637171200E+008
6.000000000E+001 5.635046400E+008
6.500000000E+001 5.633228800E+008
7.000000000E+001 5.630087040E+008
7.500000000E+001 5.628071680E+008
8.000000000E+001 5.625556480E+008
8.500000000E+001 5.623784960E+008
9.000000000E+001 5.621496960E+008
9.500000000E+001 5.619032320E+008
1.000000000E+002 5.616984320E+008
1.050000000E+002 5.614360320E+008
1.100000000E+002 5.612875520E+008
1.150000000E+002 5.610225280E+008
1.200000000E+002 5.608165120E+008
1.300000000E+002 5.604588160E+008
1.350000000E+002 5.601825280E+008
1.450000000E+002 5.598147200E+008
1.500000000E+002 5.596693760E+008
1.600000000E+002 5.592083200E+008
1.650000000E+002 5.590415360E+008
1.750000000E+002 5.586792960E+008
1.850000000E+002 5.582401920E+008
1.950000000E+002 5.579322880E+008
2.050000000E+002 5.574860800E+008
2.150000000E+002 5.571980800E+008
2.300000000E+002 5.566438400E+008
2.400000000E+002 5.563680000E+008
2.550000000E+002 5.557959040E+008
2.700000000E+002 5.553976960E+008
2.800000000E+002 5.550969600E+008
3.000000000E+002 5.544535040E+008
3.150000000E+002 5.540497920E+008
3.300000000E+002 5.536264960E+008
3.500000000E+002 5.530538240E+008
3.650000000E+002 5.526671360E+008
3.850000000E+002 5.521724800E+008
4.050000000E+002 5.516789120E+008
4.300000000E+002 5.511201280E+008
4.500000000E+002 5.506739200E+008
4.750000000E+002 5.501420800E+008
5.000000000E+002 5.496915200E+008
5.300000000E+002 5.490631680E+008
5.600000000E+002 5.484424960E+008
5.900000000E+002 5.480168320E+008
6.200000000E+002 5.474700800E+008
6.550000000E+002 5.470046080E+008
6.900000000E+002 5.464647040E+008
7.250000000E+002 5.460375680E+008
7.650000000E+002 5.455331840E+008
8.050000000E+002 5.450655360E+008
8.500000000E+002 5.446062080E+008
8.950000000E+002 5.441386240E+008
9.400000000E+002 5.437774720E+008
9.950000000E+002 5.433421440E+008
1.045000000E+003 5.429829120E+008
1.100000000E+003 5.425839360E+008
1.160000000E+003 5.422220800E+008
1.225000000E+003 5.418817920E+008
1.290000000E+003 5.416124160E+008
1.360000000E+003 5.413493760E+008
1.435000000E+003 5.410974720E+008
1.510000000E+003 5.408158080E+008
1.590000000E+003 5.406400640E+008
1.675000000E+003 5.404254720E+008
1.765000000E+003 5.402631680E+008
1.860000000E+003 5.401439360E+008
1.960000000E+003 5.399765120E+008
2.065000000E+003 5.398655360E+008
2.180000000E+003 5.397148160E+008
2.295000000E+003 5.396016000E+008
2.420000000E+003 5.395243520E+008
2.550000000E+003 5.394735360E+008
2.685000000E+003 5.394410240E+008
2.830000000E+003 5.395047680E+008
2.985000000E+003 5.395212800E+008
3.145000000E+003 5.394802560E+008
3.310000000E+003 5.395737600E+008
3.490000000E+003 5.395947520E+008
3.680000000E+003 5.396273280E+008
3.875000000E+003 5.395848320E+008
4.085000000E+003 5.395333120E+008
4.305000000E+003 5.395982720E+008
4.535000000E+003 5.395287680E+008
4.780000000E+003 5.395010560E+008
5.035000000E+003 5.394506880E+008
5.305000000E+003 5.394410240E+008
5.595000000E+003 5.394210560E+008
5.895000000E+003 5.394382720E+008
6.210000000E+003 5.394831360E+008
6.545000000E+003 5.394785920E+008
6.895000000E+003 5.396193280E+008
7.270000000E+003 5.398359040E+008
7.660000000E+003 5.398292480E+008
8.070000000E+003 5.396824960E+008
8.505000000E+003 5.396276480E+008
8.960000000E+003 5.396332800E+008
9.445000000E+003 5.397544960E+008
9.950000000E+003 5.398756480E+008
1.048500000E+004 5.396958720E+008
1.105000000E+004 5.396529920E+008
1.164500000E+004 5.396325120E+008
1.227000000E+004 5.398269440E+008
1.293000000E+004 5.399415680E+008
1.362500000E+004 5.398442880E+008
1.436000000E+004 5.397798400E+008
1.513000000E+004 5.397198720E+008
1.594500000E+004 5.396061440E+008
1.680500000E+004 5.394885120E+008
1.771000000E+004 5.393735680E+008
1.866000000E+004 5.394968320E+008
1.966500000E+004 5.395942400E+008
2.072000000E+004 5.397284480E+008
2.183500000E+004 5.398754560E+008
2.301000000E+004 5.398885120E+008
2.424500000E+004 5.398320640E+008
2.555000000E+004 5.397747200E+008
2.692500000E+004 5.399138560E+008
2.837500000E+004 5.401873920E+008
2.990000000E+004 5.401513600E+008
3.151000000E+004 5.401438720E+008
3.320500000E+004 5.401045760E+008
3.499000000E+004 5.402333440E+008
3.687000000E+004 5.402070400E+008
3.885500000E+004 5.398325120E+008
4.094500000E+004 5.398504320E+008
4.314500000E+004 5.396030720E+008
4.546500000E+004 5.396920320E+008
4.791000000E+004 5.395023360E+008
5.048500000E+004 5.397048960E+008
5.320500000E+004 5.400785920E+008
5.606500000E+004 5.401849600E+008
5.908000000E+004 5.400492800E+008
6.225500000E+004 5.399372800E+008
6.560500000E+004 5.400081280E+008
6.913500000E+004 5.400039040E+008
7.285000000E+004 5.398811520E+008
7.677000000E+004 5.400104320E+008
8.090000000E+004 5.398255360E+008
8.520000000E+004 5.396669440E+008
8.980000000E+004 5.395843840E+008
9.460000000E+004 5.396980480E+008
9.980000000E+004 5.396192000E+008
1.052000000E+005 5.396054400E+008
1.108000000E+005 5.397265920E+008
1.168000000E+005 5.396892800E+008
1.230000000E+005 5.397006080E+008
1.296000000E+005 5.396450560E+008
1.366000000E+005 5.395934720E+008
1.440000000E+005 5.396497920E+008
1.516000000E+005 5.396222080E+008
1.598000000E+005 5.396908800E+008
1.684000000E+005 5.396432640E+008
1.776000000E+005 5.396376320E+008
1.870000000E+005 5.397550080E+008
1.972000000E+005 5.396092160E+008
2.078000000E+005 5.395584000E+008
2.188000000E+005 5.396349440E+008
2.306000000E+005 5.397840640E+008
2.430000000E+005 5.395595520E+008
2.562000000E+005 5.397537280E+008
2.700000000E+005 5.396209280E+008
2.844000000E+005 5.395646080E+008
2.998000000E+005 5.394763520E+008
3.158000000E+005 5.396570240E+008
3.328000000E+005 5.396755840E+008
3.508000000E+005 5.396393600E+008
3.696000000E+005 5.396771840E+008
3.894000000E+005 5.397352320E+008
4.104000000E+005 5.396628480E+008
4.324000000E+005 5.396763520E+008
4.558000000E+005 5.396954880E+008
4.802000000E+005 5.395988480E+008
5.060000000E+005 5.395669760E+008
5.334000000E+005 5.395951360E+008
5.620000000E+005 5.395617280E+008
5.922000000E+005 5.395310080E+008
6.240000000E+005 5.396524160E+008
6.576000000E+005 5.395114240E+008
6.930000000E+005 5.394906880E+008
7.302000000E+005 5.393752320E+008
7.696000000E+005 5.395780480E+008
8.110000000E+005 5.396566400E+008
8.546000000E+005 5.394645120E+008
9.006000000E+005 5.396558080E+008
9.490000000E+005 5.396418560E+008
1.000000000E+006 5.394907520E+008
3.999400000E+006 5.395292800E+008
3.999600000E+006 5.395181440E+008
3.999800000E+006 5.395288960E+008
4.000000000E+006 5.395276800E+008
#100nm_0_6_mgml_wat
#Unknown Operator
#12/01/17
#12:23:20
