#Data fitted with model: Rod_Sphere on Sun Nov 12 10:55:41 2017
#[[Fit Statistics]]
#    # function evals   = 35
#    # data points      = 855
#    # variables        = 3
#    chi-square         = 3.189
#    reduced chi-square = 0.004
#    Akaike info crit   = -4774.513
#    Bayesian info crit = -4760.259
#[[Variables]]
#    R:      13.3957677 +/- 0.129850 (0.97%) (init= 13)
#    Rsig:   0.15631848 +/- 0.007316 (4.68%) (init= 0.1)
#    qc:     0.001 (fixed)
#    norm:   2.1976e-07 +/- 5.53e-09 (2.52%) (init= 2e-07)
#    bkg:    0 (fixed)
#[[Correlations]] (unreported correlations are <  0.100)
#    C(R, norm)                   = -0.985 
#    C(R, Rsig)                   = -0.975 
#    C(Rsig, norm)                =  0.926 
#x 	 y	 yerr 	 yfit
2.019999999999999921e-02 1.286299999999999943e-01 2.888800000000000048e-02 1.286218219565684051e-01
2.040000000000000147e-02 1.239100000000000062e-01 2.859799999999999842e-02 1.285644769625028383e-01
2.069999999999999965e-02 1.237199999999999966e-01 2.844700000000000006e-02 1.284776694562311805e-01
2.100000000000000130e-02 1.239100000000000062e-01 2.857499999999999971e-02 1.283899054993075939e-01
2.129999999999999949e-02 1.247100000000000014e-01 2.901700000000000113e-02 1.283011763791557514e-01
2.160000000000000114e-02 1.252999999999999947e-01 2.970199999999999924e-02 1.282114741642252365e-01
2.179999999999999993e-02 1.238599999999999979e-01 2.936400000000000121e-02 1.281511284899385650e-01
2.210000000000000159e-02 1.244600000000000012e-01 2.906299999999999856e-02 1.280597887530867118e-01
2.239999999999999977e-02 1.237700000000000050e-01 2.922399999999999998e-02 1.279674581381855802e-01
2.270000000000000143e-02 1.240799999999999959e-01 2.931999999999999884e-02 1.278741310920941399e-01
2.299999999999999961e-02 1.252800000000000025e-01 2.930400000000000019e-02 1.277798026001221166e-01
2.319999999999999840e-02 1.270799999999999985e-01 2.946800000000000114e-02 1.277163583306352990e-01
2.350000000000000006e-02 1.265100000000000113e-01 2.959600000000000078e-02 1.276203509577333028e-01
2.380000000000000171e-02 1.248900000000000010e-01 2.933799999999999950e-02 1.275233311106014344e-01
2.409999999999999989e-02 1.234200000000000019e-01 2.912100000000000105e-02 1.274252954377023683e-01
2.440000000000000155e-02 1.227099999999999996e-01 2.900799999999999906e-02 1.273262409696202246e-01
2.460000000000000034e-02 1.234200000000000019e-01 2.901799999999999866e-02 1.272596373558876892e-01
2.489999999999999852e-02 1.247999999999999943e-01 2.879900000000000168e-02 1.271588792541491764e-01
2.520000000000000018e-02 1.280000000000000027e-01 2.914800000000000030e-02 1.270570961174471158e-01
2.549999999999999836e-02 1.297899999999999887e-01 2.887199999999999836e-02 1.269542861724552441e-01
2.580000000000000002e-02 1.311799999999999911e-01 2.881399999999999934e-02 1.268504479244833283e-01
2.610000000000000167e-02 1.287200000000000011e-01 2.907099999999999962e-02 1.267455801401263515e-01
2.630000000000000046e-02 1.213700000000000057e-01 2.916600000000000095e-02 1.266750958216355805e-01
2.659999999999999865e-02 1.144799999999999984e-01 2.903000000000000025e-02 1.265685100619461656e-01
2.690000000000000030e-02 1.136999999999999955e-01 2.878899999999999862e-02 1.264608926365216601e-01
2.719999999999999848e-02 1.110700000000000021e-01 2.854699999999999946e-02 1.263522431423626524e-01
2.750000000000000014e-02 1.098299999999999971e-01 2.828100000000000058e-02 1.262425613729973028e-01
2.769999999999999893e-02 1.162900000000000045e-01 2.821200000000000097e-02 1.261688666895107447e-01
2.800000000000000058e-02 1.217599999999999932e-01 2.825599999999999987e-02 1.260574645017683015e-01
2.829999999999999877e-02 1.262500000000000011e-01 2.862699999999999967e-02 1.259450303675833660e-01
2.860000000000000042e-02 1.236799999999999983e-01 2.883600000000000052e-02 1.258315647125623493e-01
2.889999999999999861e-02 1.199699999999999933e-01 2.861999999999999961e-02 1.257170681137545210e-01
2.910000000000000087e-02 1.202600000000000058e-01 2.884600000000000011e-02 1.256401646515477033e-01
2.939999999999999905e-02 1.222000000000000031e-01 2.858700000000000130e-02 1.255239514823031644e-01
2.970000000000000070e-02 1.180199999999999999e-01 2.830999999999999836e-02 1.254067095909269791e-01
2.999999999999999889e-02 1.184700000000000059e-01 2.849600000000000050e-02 1.252884400471172555e-01
3.030000000000000054e-02 1.204100000000000031e-01 2.889200000000000101e-02 1.251691440399969046e-01
3.049999999999999933e-02 1.235399999999999970e-01 2.890300000000000161e-02 1.250890437500962737e-01
3.080000000000000099e-02 1.171600000000000003e-01 2.873600000000000113e-02 1.249680399200683301e-01
3.109999999999999917e-02 1.157399999999999957e-01 2.891399999999999873e-02 1.248460133401659844e-01
3.139999999999999736e-02 1.191299999999999998e-01 2.887199999999999836e-02 1.247229655922345581e-01
3.169999999999999901e-02 1.186799999999999938e-01 2.884700000000000111e-02 1.245988983543777767e-01
3.189999999999999780e-02 1.200900000000000023e-01 2.924300000000000163e-02 1.245156213497120579e-01
3.219999999999999946e-02 1.224599999999999994e-01 2.929299999999999959e-02 1.243898589396726373e-01
3.250000000000000111e-02 1.219900000000000012e-01 2.924399999999999916e-02 1.242630819549035009e-01
3.280000000000000276e-02 1.180400000000000060e-01 2.883499999999999952e-02 1.241352923933033009e-01
3.309999999999999748e-02 1.143600000000000033e-01 2.859899999999999942e-02 1.240064923319690454e-01
3.330000000000000321e-02 1.130700000000000038e-01 2.845900000000000166e-02 1.239200652959571158e-01
3.359999999999999792e-02 1.120799999999999991e-01 2.834499999999999867e-02 1.237895858896910783e-01
3.389999999999999958e-02 1.168799999999999978e-01 2.856600000000000111e-02 1.236581018871837911e-01
3.420000000000000123e-02 1.216200000000000059e-01 2.902000000000000066e-02 1.235256156311688447e-01
3.450000000000000289e-02 1.221499999999999947e-01 2.912500000000000158e-02 1.233921295307973537e-01
3.479999999999999760e-02 1.200900000000000023e-01 2.904899999999999843e-02 1.232576460593296508e-01
3.500000000000000333e-02 1.226099999999999968e-01 2.880699999999999927e-02 1.231674375660905263e-01
3.529999999999999805e-02 1.238699999999999940e-01 2.844800000000000106e-02 1.230312974728614700e-01
3.559999999999999970e-02 1.243100000000000038e-01 2.869899999999999882e-02 1.228941669011155147e-01
3.590000000000000135e-02 1.234299999999999981e-01 2.897699999999999929e-02 1.227560485414154884e-01
3.620000000000000301e-02 1.217300000000000049e-01 2.892600000000000032e-02 1.226169451392275928e-01
3.640000000000000180e-02 1.166900000000000021e-01 2.855399999999999952e-02 1.225236636718681493e-01
3.670000000000000345e-02 1.157399999999999957e-01 2.833700000000000108e-02 1.223829247770579221e-01
3.699999999999999817e-02 1.221600000000000047e-01 2.875399999999999831e-02 1.222412084168863905e-01
3.729999999999999982e-02 1.254800000000000082e-01 2.914299999999999877e-02 1.220985175243685522e-01
3.760000000000000148e-02 1.225300000000000000e-01 2.942099999999999924e-02 1.219548550802667802e-01
3.780000000000000027e-02 1.185800000000000048e-01 2.915299999999999836e-02 1.218585418596875025e-01
3.810000000000000192e-02 1.170100000000000029e-01 2.921699999999999992e-02 1.217132669123823924e-01
3.839999999999999664e-02 1.136000000000000065e-01 2.890900000000000067e-02 1.215670285857651245e-01
3.869999999999999829e-02 1.134399999999999992e-01 2.884899999999999964e-02 1.214198300248272300e-01
3.899999999999999994e-02 1.168499999999999955e-01 2.862299999999999914e-02 1.212716744166503491e-01
3.919999999999999873e-02 1.183199999999999946e-01 2.855200000000000099e-02 1.211723739107619796e-01
3.950000000000000039e-02 1.180500000000000022e-01 2.840799999999999922e-02 1.210226304172490885e-01
3.980000000000000204e-02 1.186699999999999977e-01 2.865499999999999992e-02 1.208719385732699575e-01
4.009999999999999676e-02 1.212099999999999983e-01 2.906800000000000009e-02 1.207203017115475729e-01
4.039999999999999841e-02 1.218599999999999961e-01 2.904699999999999990e-02 1.205677232023476403e-01
4.059999999999999720e-02 1.178600000000000064e-01 2.850300000000000056e-02 1.204654827396864081e-01
4.089999999999999886e-02 1.135599999999999943e-01 2.853299999999999934e-02 1.203113424067640824e-01
4.120000000000000051e-02 1.066200000000000064e-01 2.852499999999999827e-02 1.201562695908605788e-01
4.150000000000000216e-02 1.076600000000000057e-01 2.874300000000000119e-02 1.200002677928128925e-01
4.179999999999999688e-02 1.127100000000000046e-01 2.865300000000000138e-02 1.198433405472807967e-01
4.200000000000000261e-02 1.170599999999999974e-01 2.876799999999999843e-02 1.197382100066224225e-01
4.229999999999999732e-02 1.218599999999999961e-01 2.914200000000000124e-02 1.195797482930413824e-01
4.259999999999999898e-02 1.224200000000000010e-01 2.939399999999999999e-02 1.194203707177753787e-01
4.290000000000000063e-02 1.216700000000000004e-01 2.957500000000000059e-02 1.192600809336254591e-01
4.320000000000000229e-02 1.184700000000000059e-01 2.890300000000000161e-02 1.190988826241200227e-01
4.349999999999999700e-02 1.180299999999999960e-01 2.894499999999999851e-02 1.189367795029177138e-01
4.370000000000000273e-02 1.185900000000000010e-01 2.903999999999999984e-02 1.188282099295849686e-01
4.399999999999999745e-02 1.203899999999999970e-01 2.908499999999999974e-02 1.186646071214781661e-01
4.429999999999999910e-02 1.202600000000000058e-01 2.873300000000000159e-02 1.185001095477417610e-01
4.460000000000000075e-02 1.151800000000000046e-01 2.852899999999999880e-02 1.183347210277206213e-01
4.490000000000000241e-02 1.136100000000000027e-01 2.867199999999999957e-02 1.181684454083557212e-01
4.510000000000000120e-02 1.163399999999999990e-01 2.852800000000000127e-02 1.180571040744832351e-01
4.540000000000000285e-02 1.189500000000000002e-01 2.858199999999999977e-02 1.178893585783579723e-01
4.569999999999999757e-02 1.150599999999999956e-01 2.848699999999999843e-02 1.177207363725910200e-01
4.599999999999999922e-02 1.096700000000000036e-01 2.822399999999999909e-02 1.175512414011807283e-01
4.630000000000000088e-02 1.116000000000000048e-01 2.844999999999999959e-02 1.173808776335311249e-01
4.649999999999999967e-02 1.147900000000000031e-01 2.888299999999999895e-02 1.172668210953710377e-01
4.680000000000000132e-02 1.164400000000000018e-01 2.912599999999999911e-02 1.170950182225242442e-01
4.710000000000000298e-02 1.155899999999999983e-01 2.913900000000000171e-02 1.169223572594672578e-01
4.739999999999999769e-02 1.153399999999999981e-01 2.929599999999999912e-02 1.167488422651427465e-01
4.769999999999999934e-02 1.147600000000000009e-01 2.910400000000000140e-02 1.165744773219743874e-01
4.789999999999999813e-02 1.156100000000000044e-01 2.932099999999999984e-02 1.164577638592051295e-01
4.819999999999999979e-02 1.141699999999999937e-01 2.922699999999999951e-02 1.162819914692459905e-01
4.850000000000000144e-02 1.146900000000000003e-01 2.894800000000000151e-02 1.161053801288114140e-01
4.880000000000000310e-02 1.126199999999999979e-01 2.877000000000000043e-02 1.159279340032050021e-01
4.909999999999999781e-02 1.100700000000000012e-01 2.832900000000000001e-02 1.157496572794938505e-01
4.929999999999999660e-02 1.103699999999999959e-01 2.817499999999999866e-02 1.156303467643542554e-01
4.959999999999999826e-02 1.144899999999999946e-01 2.797699999999999840e-02 1.154506950730788545e-01
4.989999999999999991e-02 1.138699999999999990e-01 2.800599999999999964e-02 1.152702240530011496e-01
5.020000000000000157e-02 1.116999999999999937e-01 2.815700000000000147e-02 1.150889379680808122e-01
5.050000000000000322e-02 1.106800000000000006e-01 2.828400000000000011e-02 1.149068411024849329e-01
5.079999999999999793e-02 1.086899999999999950e-01 2.822799999999999962e-02 1.147239377602721072e-01
5.099999999999999672e-02 1.069900000000000018e-01 2.801400000000000071e-02 1.146015562905661339e-01
5.129999999999999838e-02 1.034199999999999980e-01 2.768699999999999981e-02 1.144173184382781538e-01
5.160000000000000003e-02 1.038599999999999940e-01 2.826199999999999893e-02 1.142322856817668403e-01
5.190000000000000169e-02 1.096700000000000036e-01 2.847900000000000084e-02 1.140464623954108164e-01
5.220000000000000334e-02 1.111400000000000027e-01 2.851599999999999968e-02 1.138598529720754454e-01
5.240000000000000213e-02 1.110499999999999959e-01 2.848300000000000137e-02 1.137350121246484824e-01
5.269999999999999685e-02 1.125199999999999950e-01 2.848900000000000043e-02 1.135471022842376582e-01
5.299999999999999850e-02 1.086700000000000027e-01 2.833099999999999855e-02 1.133584181093588578e-01
5.330000000000000016e-02 1.060900000000000037e-01 2.800899999999999918e-02 1.131689640582309447e-01
5.360000000000000181e-02 1.071000000000000008e-01 2.758999999999999994e-02 1.129787446062507916e-01
5.380000000000000060e-02 1.086799999999999988e-01 2.760500000000000106e-02 1.128515086333027884e-01
5.410000000000000225e-02 1.097100000000000020e-01 2.803999999999999895e-02 1.126600235043643400e-01
5.439999999999999697e-02 1.116499999999999992e-01 2.806200000000000014e-02 1.124677849909045124e-01
5.469999999999999862e-02 1.132699999999999957e-01 2.833199999999999955e-02 1.122747976290222605e-01
5.500000000000000028e-02 1.097199999999999981e-01 2.878500000000000156e-02 1.120810659707620061e-01
5.519999999999999907e-02 1.082300000000000068e-01 2.868400000000000116e-02 1.119515002889677896e-01
5.550000000000000072e-02 1.050600000000000006e-01 2.877199999999999896e-02 1.117565382949008701e-01
5.580000000000000238e-02 1.085200000000000053e-01 2.916300000000000142e-02 1.115608442192652511e-01
5.609999999999999709e-02 1.058800000000000019e-01 2.883199999999999999e-02 1.113644226704077894e-01
5.639999999999999875e-02 1.087499999999999994e-01 2.892499999999999932e-02 1.111672782714511198e-01
5.659999999999999754e-02 1.115199999999999941e-01 2.911400000000000099e-02 1.110354493783670821e-01
5.689999999999999919e-02 1.120600000000000068e-01 2.865099999999999938e-02 1.108371105422095021e-01
5.720000000000000084e-02 1.107899999999999996e-01 2.867600000000000010e-02 1.106380612546667142e-01
5.750000000000000250e-02 1.088200000000000001e-01 2.886800000000000130e-02 1.104383061909669922e-01
5.779999999999999721e-02 1.087899999999999978e-01 2.851300000000000015e-02 1.102378500399932987e-01
5.800000000000000294e-02 1.068199999999999983e-01 2.851599999999999968e-02 1.101038254346607681e-01
5.829999999999999766e-02 1.069100000000000050e-01 2.843700000000000047e-02 1.099022112609818330e-01
5.859999999999999931e-02 1.044199999999999989e-01 2.812900000000000122e-02 1.096999085686954784e-01
5.890000000000000097e-02 1.051300000000000012e-01 2.772499999999999964e-02 1.094969220947586003e-01
5.920000000000000262e-02 1.046600000000000030e-01 2.735399999999999984e-02 1.092932565887027169e-01
5.949999999999999734e-02 1.073599999999999971e-01 2.759400000000000047e-02 1.090889168124070246e-01
5.970000000000000306e-02 1.085799999999999960e-01 2.798199999999999993e-02 1.089523180573384736e-01
5.999999999999999778e-02 1.103800000000000059e-01 2.884000000000000105e-02 1.087468651120870322e-01
6.029999999999999943e-02 1.089699999999999974e-01 2.898200000000000082e-02 1.085407506535971123e-01
6.060000000000000109e-02 1.080200000000000049e-01 2.816600000000000006e-02 1.083339794871046313e-01
6.090000000000000274e-02 1.061300000000000021e-01 2.776500000000000148e-02 1.081265564291529341e-01
6.110000000000000153e-02 1.038499999999999979e-01 2.807700000000000126e-02 1.079879146121622557e-01
6.140000000000000319e-02 1.028199999999999947e-01 2.844299999999999953e-02 1.077794158018909876e-01
6.169999999999999790e-02 1.013399999999999995e-01 2.842700000000000088e-02 1.075702779978912477e-01
6.199999999999999956e-02 9.957199999999999385e-02 2.820500000000000090e-02 1.073605060562985852e-01
6.230000000000000121e-02 1.055999999999999994e-01 2.800700000000000064e-02 1.071501048435415798e-01
6.250000000000000000e-02 1.126400000000000040e-01 2.820800000000000043e-02 1.070094901810228899e-01
6.279999999999999472e-02 1.123200000000000032e-01 2.819899999999999837e-02 1.067980510245576803e-01
6.310000000000000331e-02 1.094500000000000056e-01 2.809700000000000045e-02 1.065859956227691863e-01
6.339999999999999802e-02 1.095000000000000001e-01 2.808799999999999839e-02 1.063733288780037145e-01
6.370000000000000662e-02 1.081199999999999939e-01 2.818800000000000125e-02 1.061600557019093949e-01
6.389999999999999847e-02 1.078299999999999953e-01 2.817800000000000166e-02 1.060175391078467394e-01
6.419999999999999318e-02 1.087999999999999939e-01 2.812800000000000022e-02 1.058032661522449597e-01
6.450000000000000178e-02 1.089100000000000068e-01 2.778500000000000067e-02 1.055883999069262558e-01
6.479999999999999649e-02 1.131000000000000061e-01 2.787699999999999900e-02 1.053729453158575718e-01
6.510000000000000508e-02 1.123900000000000038e-01 2.775999999999999995e-02 1.051569073313354807e-01
6.529999999999999694e-02 1.105000000000000010e-01 2.768199999999999827e-02 1.050125603501090021e-01
6.560000000000000553e-02 1.097000000000000058e-01 2.740899999999999934e-02 1.047955610702401841e-01
6.590000000000000024e-02 1.112100000000000033e-01 2.756099999999999869e-02 1.045779916422018146e-01
6.619999999999999496e-02 1.145199999999999968e-01 2.783800000000000163e-02 1.043598570470762044e-01
6.650000000000000355e-02 1.155899999999999983e-01 2.801899999999999877e-02 1.041411622733200981e-01
6.669999999999999540e-02 1.161399999999999932e-01 2.840700000000000169e-02 1.039950570138205160e-01
6.700000000000000400e-02 1.146999999999999964e-01 2.842099999999999835e-02 1.037754397138609119e-01
6.729999999999999871e-02 1.113600000000000007e-01 2.881099999999999980e-02 1.035552755723357921e-01
6.759999999999999343e-02 1.073999999999999955e-01 2.917499999999999954e-02 1.033345696030126271e-01
6.790000000000000202e-02 1.096300000000000052e-01 2.894800000000000151e-02 1.031133268260926023e-01
6.819999999999999674e-02 1.113399999999999945e-01 2.890300000000000161e-02 1.028915522680110828e-01
6.840000000000000246e-02 1.105600000000000055e-01 2.882799999999999946e-02 1.027434096135731167e-01
6.869999999999999718e-02 1.122400000000000064e-01 2.913999999999999924e-02 1.025207599397141844e-01
6.900000000000000577e-02 1.152399999999999952e-01 2.906200000000000103e-02 1.022975919174876624e-01
6.930000000000000049e-02 1.114300000000000013e-01 2.881699999999999887e-02 1.020739105944886149e-01
6.959999999999999520e-02 1.070099999999999940e-01 2.866199999999999998e-02 1.018497210236219280e-01
6.980000000000000093e-02 1.074999999999999983e-01 2.877199999999999896e-02 1.016999814473666386e-01
7.009999999999999565e-02 1.101199999999999957e-01 2.924900000000000069e-02 1.014749560391978167e-01
7.040000000000000424e-02 1.079800000000000065e-01 2.950699999999999851e-02 1.012494358820418411e-01
7.069999999999999896e-02 1.021500000000000047e-01 2.917300000000000101e-02 1.010234260465965594e-01
7.099999999999999367e-02 1.005599999999999966e-01 2.898500000000000035e-02 1.007969316079579264e-01
7.119999999999999940e-02 1.002099999999999935e-01 2.833000000000000101e-02 1.006456685996646866e-01
7.149999999999999412e-02 1.022499999999999937e-01 2.799400000000000152e-02 1.004183777783580478e-01
7.180000000000000271e-02 1.033499999999999974e-01 2.811200000000000157e-02 1.001906159074738983e-01
7.209999999999999742e-02 1.053100000000000008e-01 2.826899999999999899e-02 9.996238807657839565e-02
7.240000000000000602e-02 1.044599999999999973e-01 2.812600000000000169e-02 9.973369937873460822e-02
7.259999999999999787e-02 1.011900000000000022e-01 2.824300000000000074e-02 9.958098672624046688e-02
7.290000000000000646e-02 1.000299999999999939e-01 2.812200000000000116e-02 9.935154124362682859e-02
7.320000000000000118e-02 9.692399999999999627e-02 2.779900000000000079e-02 9.912164849121009313e-02
7.349999999999999589e-02 9.222900000000000542e-02 2.743200000000000152e-02 9.889131357324237870e-02
7.380000000000000449e-02 9.327100000000000668e-02 2.713300000000000087e-02 9.866054159658367573e-02
7.399999999999999634e-02 9.283099999999999685e-02 2.705799999999999872e-02 9.850645332476751226e-02
7.430000000000000493e-02 9.325600000000000556e-02 2.721200000000000008e-02 9.827496427201938556e-02
7.459999999999999964e-02 9.274200000000000499e-02 2.756099999999999869e-02 9.804305179018704686e-02
7.489999999999999436e-02 9.645399999999999807e-02 2.771500000000000005e-02 9.781072099407879528e-02
7.520000000000000295e-02 9.841500000000000248e-02 2.795399999999999968e-02 9.757797700023222720e-02
7.549999999999999767e-02 9.576300000000000090e-02 2.831699999999999842e-02 9.734482492672796861e-02
7.570000000000000340e-02 9.685900000000000065e-02 2.853999999999999940e-02 9.718916602820440453e-02
7.599999999999999811e-02 1.020699999999999941e-01 2.874799999999999925e-02 9.695534519904985826e-02
7.630000000000000671e-02 1.018499999999999961e-01 2.823200000000000015e-02 9.672112994457963964e-02
7.660000000000000142e-02 9.827800000000000424e-02 2.763200000000000031e-02 9.648652538694098280e-02
7.689999999999999614e-02 9.405700000000000172e-02 2.763900000000000037e-02 9.625153664895870487e-02
7.710000000000000187e-02 9.541499999999999981e-02 2.807600000000000026e-02 9.609466658679884088e-02
7.739999999999999658e-02 1.036900000000000044e-01 2.808199999999999932e-02 9.585904893355709500e-02
7.770000000000000517e-02 1.038400000000000017e-01 2.814300000000000135e-02 9.562306076275348121e-02
7.799999999999999989e-02 1.023600000000000065e-01 2.834899999999999920e-02 9.538670719812757104e-02
7.829999999999999460e-02 9.881600000000000106e-02 2.804600000000000148e-02 9.514999336324221624e-02
7.850000000000000033e-02 9.673900000000000554e-02 2.776700000000000002e-02 9.499198651983906116e-02
7.879999999999999505e-02 9.712300000000000100e-02 2.782000000000000098e-02 9.475468361916200566e-02
7.910000000000000364e-02 9.669700000000000517e-02 2.827199999999999852e-02 9.451703410881764911e-02
7.939999999999999836e-02 9.400000000000000022e-02 2.837399999999999992e-02 9.427904311017187844e-02
7.969999999999999307e-02 9.236199999999999966e-02 2.833199999999999955e-02 9.404071574357121543e-02
7.989999999999999880e-02 8.998399999999999455e-02 2.796999999999999834e-02 9.388164648944687107e-02
8.019999999999999352e-02 9.281100000000000461e-02 2.770600000000000146e-02 9.364276988479901254e-02
8.050000000000000211e-02 9.443100000000000105e-02 2.768199999999999827e-02 9.340357056010843706e-02
8.079999999999999682e-02 9.563399999999999679e-02 2.778800000000000020e-02 9.316405363045424104e-02
8.110000000000000542e-02 9.792099999999999416e-02 2.758499999999999841e-02 9.292422420906508440e-02
8.129999999999999727e-02 9.601899999999999324e-02 2.736099999999999990e-02 9.276416684575787552e-02
8.160000000000000586e-02 9.306499999999999495e-02 2.718399999999999983e-02 9.252382796195271486e-02
8.190000000000000058e-02 9.560599999999999654e-02 2.733800000000000119e-02 9.228319021129664790e-02
8.219999999999999529e-02 1.021200000000000024e-01 2.770299999999999846e-02 9.204225869872334487e-02
8.250000000000000389e-02 1.025999999999999968e-01 2.784100000000000116e-02 9.180103852649577900e-02
8.269999999999999574e-02 1.033400000000000013e-01 2.765000000000000097e-02 9.164006723022299905e-02
8.300000000000000433e-02 1.008499999999999952e-01 2.736600000000000144e-02 9.139837728912807158e-02
8.329999999999999905e-02 1.000400000000000039e-01 2.772399999999999864e-02 9.115641228003379393e-02
8.359999999999999376e-02 9.703799999999999926e-02 2.761399999999999966e-02 9.091417729392453628e-02
8.390000000000000235e-02 9.407899999999999596e-02 2.753399999999999945e-02 9.067167741830656214e-02
8.419999999999999707e-02 9.436300000000000243e-02 2.771099999999999952e-02 9.042891773703602698e-02
8.440000000000000280e-02 9.227299999999999391e-02 2.798099999999999893e-02 9.026693612187046412e-02
8.469999999999999751e-02 9.366700000000000026e-02 2.801199999999999871e-02 9.002375471818264974e-02
8.500000000000000611e-02 9.587700000000000389e-02 2.825199999999999934e-02 8.978032704665041275e-02
8.530000000000000082e-02 9.165099999999999636e-02 2.800599999999999964e-02 8.953665817628965462e-02
8.559999999999999554e-02 9.508800000000000585e-02 2.786200000000000135e-02 8.929275317167384429e-02
8.580000000000000127e-02 9.484399999999999775e-02 2.767800000000000121e-02 8.913002114850808455e-02
8.609999999999999598e-02 9.511500000000000510e-02 2.788300000000000153e-02 8.888573382881062579e-02
8.640000000000000457e-02 9.379200000000000037e-02 2.771799999999999958e-02 8.864122385739335586e-02
8.669999999999999929e-02 9.184799999999999909e-02 2.760500000000000106e-02 8.839649628110818336e-02
8.699999999999999400e-02 9.095899999999999819e-02 2.783499999999999863e-02 8.815155614158526332e-02
