0.2009	1.3076e-02	2.2393e-02
0.2006	1.6044e-02	2.2453e-02
0.2003	1.4475e-02	2.2416e-02
0.2001	1.2286e-02	2.2261e-02
0.1998	1.2683e-02	2.1811e-02
0.1995	1.1370e-02	2.0984e-02
0.1992	1.2414e-02	2.1260e-02
0.1989	1.4012e-02	2.1270e-02
0.1987	1.6090e-02	2.1947e-02
0.1984	1.5773e-02	2.2029e-02
0.1981	1.3885e-02	2.2028e-02
0.1978	1.3198e-02	2.1907e-02
0.1975	1.3158e-02	2.1943e-02
0.1973	1.4001e-02	2.2382e-02
0.1970	1.3787e-02	2.2700e-02
0.1967	1.4424e-02	2.2857e-02
0.1964	1.4654e-02	2.2348e-02
0.1961	1.4947e-02	2.2750e-02
0.1959	1.4920e-02	2.2618e-02
0.1956	1.6298e-02	2.2499e-02
0.1953	1.5179e-02	2.2018e-02
0.1950	1.5940e-02	2.2831e-02
0.1947	1.5860e-02	2.2690e-02
0.1945	1.3458e-02	2.2251e-02
0.1942	1.4365e-02	2.2221e-02
0.1939	1.4515e-02	2.1867e-02
0.1936	1.1924e-02	2.1791e-02
0.1933	1.0807e-02	2.1236e-02
0.1930	1.3411e-02	2.1545e-02
0.1928	1.5129e-02	2.1712e-02
0.1925	1.4553e-02	2.2132e-02
0.1922	1.5689e-02	2.2230e-02
0.1919	1.4867e-02	2.2360e-02
0.1916	1.5627e-02	2.1384e-02
0.1914	1.6553e-02	2.1066e-02
0.1911	1.7541e-02	2.1722e-02
0.1908	1.7679e-02	2.2125e-02
0.1905	1.8528e-02	2.2273e-02
0.1902	1.7919e-02	2.2193e-02
0.1900	1.7703e-02	2.2452e-02
0.1897	1.4279e-02	2.2878e-02
0.1894	1.3977e-02	2.3075e-02
0.1891	1.3343e-02	2.3171e-02
0.1888	1.6059e-02	2.3104e-02
0.1886	1.5224e-02	2.2808e-02
0.1883	1.3057e-02	2.2486e-02
0.1880	1.4020e-02	2.2405e-02
0.1877	1.5789e-02	2.2168e-02
0.1874	1.7211e-02	2.2524e-02
0.1872	1.6330e-02	2.2374e-02
0.1869	1.6661e-02	2.2434e-02
0.1866	1.7745e-02	2.2161e-02
0.1863	1.4895e-02	2.2746e-02
0.1860	1.6021e-02	2.3104e-02
0.1858	1.8637e-02	2.3192e-02
0.1855	1.5076e-02	2.3082e-02
0.1852	1.4519e-02	2.3266e-02
0.1849	1.5693e-02	2.2724e-02
0.1846	1.9295e-02	2.2853e-02
0.1843	2.1357e-02	2.3281e-02
0.1841	1.9937e-02	2.3466e-02
0.1838	2.2251e-02	2.2914e-02
0.1835	2.1576e-02	2.2637e-02
0.1832	2.0132e-02	2.2652e-02
0.1829	2.0770e-02	2.2927e-02
0.1827	1.8028e-02	2.2641e-02
0.1824	1.8437e-02	2.2135e-02
0.1821	1.8831e-02	2.2092e-02
0.1818	2.1979e-02	2.2524e-02
0.1815	2.0456e-02	2.2893e-02
0.1813	1.8806e-02	2.2995e-02
0.1810	2.1287e-02	2.3308e-02
0.1807	2.1766e-02	2.3067e-02
0.1804	1.9730e-02	2.2830e-02
0.1801	2.1493e-02	2.2272e-02
0.1799	2.0548e-02	2.2538e-02
0.1796	1.9534e-02	2.2534e-02
0.1793	2.0733e-02	2.2816e-02
0.1790	2.1890e-02	2.3228e-02
0.1787	2.0671e-02	2.3033e-02
0.1785	1.9316e-02	2.3279e-02
0.1782	1.8572e-02	2.3069e-02
0.1779	2.2176e-02	2.2623e-02
0.1776	2.6805e-02	2.2936e-02
0.1773	2.5473e-02	2.2976e-02
0.1771	2.3815e-02	2.2904e-02
0.1768	2.0687e-02	2.2710e-02
0.1765	1.8080e-02	2.2368e-02
0.1762	1.8788e-02	2.2553e-02
0.1759	1.9728e-02	2.2405e-02
0.1756	2.0966e-02	2.2256e-02
0.1754	2.1233e-02	2.2320e-02
0.1751	2.3117e-02	2.2310e-02
0.1748	2.2411e-02	2.2839e-02
0.1745	1.9913e-02	2.3094e-02
0.1742	1.8141e-02	2.3107e-02
0.1740	2.0550e-02	2.3560e-02
0.1737	2.3176e-02	2.3870e-02
0.1734	2.5949e-02	2.3420e-02
0.1731	2.5772e-02	2.3518e-02
0.1728	2.3307e-02	2.3296e-02
0.1726	2.3484e-02	2.2798e-02
0.1723	2.3629e-02	2.3050e-02
0.1720	2.6427e-02	2.3140e-02
0.1717	2.6175e-02	2.2719e-02
0.1714	2.5532e-02	2.2376e-02
0.1712	2.8554e-02	2.2494e-02
0.1709	2.8276e-02	2.2764e-02
0.1706	2.5519e-02	2.2775e-02
0.1703	2.2594e-02	2.3284e-02
0.1700	2.4468e-02	2.3678e-02
0.1698	2.4287e-02	2.3172e-02
0.1695	2.4820e-02	2.2747e-02
0.1692	2.1305e-02	2.3241e-02
0.1689	2.0495e-02	2.3526e-02
0.1686	1.9701e-02	2.3621e-02
0.1684	2.1344e-02	2.4186e-02
0.1681	2.6478e-02	2.4645e-02
0.1678	2.3150e-02	2.4169e-02
0.1675	2.0276e-02	2.3690e-02
0.1672	2.2277e-02	2.4153e-02
0.1669	2.4844e-02	2.3993e-02
0.1667	2.7010e-02	2.3984e-02
0.1664	3.1676e-02	2.3820e-02
0.1661	3.4795e-02	2.3710e-02
0.1658	3.3848e-02	2.3496e-02
0.1655	3.1072e-02	2.3142e-02
0.1653	3.0841e-02	2.3395e-02
0.1650	2.8843e-02	2.3668e-02
0.1647	2.8536e-02	2.3680e-02
0.1644	2.7290e-02	2.3993e-02
0.1641	2.9302e-02	2.3904e-02
0.1639	2.8406e-02	2.3974e-02
0.1636	2.9544e-02	2.4536e-02
0.1633	3.0006e-02	2.4675e-02
0.1630	3.0538e-02	2.4836e-02
0.1627	2.7656e-02	2.4519e-02
0.1625	2.7776e-02	2.4161e-02
0.1622	2.6445e-02	2.4190e-02
0.1619	2.5596e-02	2.4021e-02
0.1616	2.3808e-02	2.3966e-02
0.1613	2.6366e-02	2.3554e-02
0.1611	2.6515e-02	2.4025e-02
0.1608	2.7268e-02	2.4418e-02
0.1605	3.2597e-02	2.4311e-02
0.1602	3.3218e-02	2.3423e-02
0.1599	2.9752e-02	2.3200e-02
0.1596	3.2351e-02	2.3345e-02
0.1594	3.3377e-02	2.3335e-02
0.1591	3.3162e-02	2.3428e-02
0.1588	3.1659e-02	2.3660e-02
0.1585	3.0381e-02	2.3957e-02
0.1582	3.3180e-02	2.4264e-02
0.1580	3.3614e-02	2.4455e-02
0.1577	3.2248e-02	2.3790e-02
0.1574	3.4835e-02	2.3651e-02
0.1571	3.5543e-02	2.3717e-02
0.1568	3.7833e-02	2.3902e-02
0.1566	3.8403e-02	2.3793e-02
0.1563	3.7063e-02	2.4042e-02
0.1560	3.5584e-02	2.4567e-02
0.1557	3.3154e-02	2.4496e-02
0.1554	3.2108e-02	2.4154e-02
0.1552	3.4100e-02	2.3882e-02
0.1549	3.1292e-02	2.3480e-02
0.1546	3.2354e-02	2.3628e-02
0.1543	3.5134e-02	2.3452e-02
0.1540	3.4436e-02	2.3284e-02
0.1538	3.3381e-02	2.3917e-02
0.1535	3.3312e-02	2.4018e-02
0.1532	3.4852e-02	2.4450e-02
0.1529	3.7862e-02	2.5149e-02
0.1526	3.3830e-02	2.4643e-02
0.1524	3.2168e-02	2.4508e-02
0.1521	3.3769e-02	2.4606e-02
0.1518	3.3801e-02	2.4462e-02
0.1515	3.5573e-02	2.4889e-02
0.1512	3.7127e-02	2.5302e-02
0.1509	3.8549e-02	2.5640e-02
0.1507	3.2932e-02	2.5491e-02
0.1504	3.1270e-02	2.5158e-02
0.1501	3.4222e-02	2.4894e-02
0.1498	3.3289e-02	2.5015e-02
0.1495	3.3916e-02	2.4770e-02
0.1493	3.8981e-02	2.4615e-02
0.1490	3.8172e-02	2.4320e-02
0.1487	4.0036e-02	2.4068e-02
0.1484	3.8872e-02	2.4085e-02
0.1481	4.1250e-02	2.4644e-02
0.1479	4.1939e-02	2.4710e-02
0.1476	4.1156e-02	2.5006e-02
0.1473	3.6714e-02	2.5081e-02
0.1470	3.6254e-02	2.5163e-02
0.1467	3.6043e-02	2.5046e-02
0.1465	3.5794e-02	2.4869e-02
0.1462	3.6510e-02	2.4735e-02
0.1459	3.9119e-02	2.4985e-02
0.1456	4.0723e-02	2.4900e-02
0.1453	3.8679e-02	2.4558e-02
0.1451	3.7549e-02	2.4448e-02
0.1448	3.8154e-02	2.4123e-02
0.1445	4.0555e-02	2.4707e-02
0.1442	4.2139e-02	2.4854e-02
0.1439	4.2519e-02	2.4893e-02
0.1437	3.9446e-02	2.5296e-02
0.1434	3.8677e-02	2.5183e-02
0.1431	3.9115e-02	2.5278e-02
0.1428	4.1917e-02	2.5803e-02
0.1425	4.3331e-02	2.6066e-02
0.1422	4.2287e-02	2.6257e-02
0.1420	4.3495e-02	2.6066e-02
0.1417	4.2991e-02	2.5329e-02
0.1414	4.5187e-02	2.4952e-02
0.1411	4.7084e-02	2.4888e-02
0.1408	4.6298e-02	2.4587e-02
0.1406	4.7747e-02	2.5100e-02
0.1403	4.6835e-02	2.5337e-02
0.1400	4.7458e-02	2.5554e-02
0.1397	4.6641e-02	2.5403e-02
0.1394	4.4752e-02	2.5345e-02
0.1392	4.7055e-02	2.5321e-02
0.1389	5.0311e-02	2.5320e-02
0.1386	5.2468e-02	2.5378e-02
0.1383	5.0780e-02	2.5009e-02
0.1380	4.8142e-02	2.5050e-02
0.1378	4.5328e-02	2.5280e-02
0.1375	4.2712e-02	2.5544e-02
0.1372	4.2426e-02	2.5865e-02
0.1369	4.5542e-02	2.6059e-02
0.1366	4.4486e-02	2.5924e-02
0.1364	4.3333e-02	2.5670e-02
0.1361	4.1578e-02	2.5493e-02
0.1358	4.3043e-02	2.5319e-02
0.1355	4.5862e-02	2.5337e-02
0.1352	4.6816e-02	2.5588e-02
0.1350	4.8526e-02	2.5350e-02
0.1347	5.2391e-02	2.5174e-02
0.1344	5.0898e-02	2.5108e-02
0.1341	5.3551e-02	2.5191e-02
0.1338	5.3164e-02	2.5583e-02
0.1335	5.2432e-02	2.5909e-02
0.1333	5.5045e-02	2.5881e-02
0.1330	5.3893e-02	2.5876e-02
0.1327	5.2604e-02	2.5860e-02
0.1324	5.7829e-02	2.5940e-02
0.1321	5.6688e-02	2.5806e-02
0.1319	5.5147e-02	2.5852e-02
0.1316	5.5492e-02	2.6292e-02
0.1313	5.4144e-02	2.6339e-02
0.1310	5.1586e-02	2.5859e-02
0.1307	5.2725e-02	2.5415e-02
0.1305	5.3063e-02	2.5199e-02
0.1302	5.3533e-02	2.5518e-02
0.1299	5.1811e-02	2.5292e-02
0.1296	5.2324e-02	2.5151e-02
0.1293	5.5929e-02	2.5587e-02
0.1291	5.4539e-02	2.5598e-02
0.1288	5.1608e-02	2.5204e-02
0.1285	4.9206e-02	2.4836e-02
0.1282	5.2041e-02	2.5202e-02
0.1279	5.3217e-02	2.5585e-02
0.1277	5.4158e-02	2.5590e-02
0.1274	5.4533e-02	2.5664e-02
0.1271	5.3551e-02	2.5690e-02
0.1268	5.4545e-02	2.5740e-02
0.1265	5.6602e-02	2.5972e-02
0.1263	5.4900e-02	2.6134e-02
0.1260	5.5648e-02	2.6125e-02
0.1257	5.8339e-02	2.5727e-02
0.1254	6.0604e-02	2.5193e-02
0.1251	5.6450e-02	2.4863e-02
0.1248	5.3747e-02	2.4963e-02
0.1246	5.3667e-02	2.5298e-02
0.1243	5.2086e-02	2.5484e-02
0.1240	5.5749e-02	2.5755e-02
0.1237	5.8037e-02	2.5741e-02
0.1234	6.0094e-02	2.6230e-02
0.1232	5.3281e-02	2.6165e-02
0.1229	5.3081e-02	2.6034e-02
0.1226	5.7061e-02	2.6354e-02
0.1223	5.7234e-02	2.6403e-02
0.1220	5.9611e-02	2.5768e-02
0.1218	5.9172e-02	2.5939e-02
0.1215	5.9235e-02	2.6528e-02
0.1212	5.7947e-02	2.6412e-02
0.1209	5.4936e-02	2.6242e-02
0.1206	5.3538e-02	2.5712e-02
0.1204	5.6539e-02	2.5635e-02
0.1201	5.7751e-02	2.5334e-02
0.1198	5.7565e-02	2.5626e-02
0.1195	5.9377e-02	2.5997e-02
0.1192	6.2749e-02	2.6073e-02
0.1190	6.3905e-02	2.6577e-02
0.1187	6.2870e-02	2.6421e-02
0.1184	6.6199e-02	2.6803e-02
0.1181	6.7354e-02	2.6973e-02
0.1178	6.4791e-02	2.6637e-02
0.1176	6.5093e-02	2.6936e-02
0.1173	6.5781e-02	2.6861e-02
0.1170	6.4859e-02	2.6756e-02
0.1167	6.6735e-02	2.6590e-02
0.1164	6.8878e-02	2.6407e-02
0.1161	6.9147e-02	2.6206e-02
0.1159	6.8701e-02	2.6108e-02
0.1156	6.9321e-02	2.6003e-02
0.1153	6.8271e-02	2.5916e-02
0.1150	6.6504e-02	2.6304e-02
0.1147	6.1746e-02	2.6108e-02
0.1145	6.0929e-02	2.6311e-02
0.1142	6.5122e-02	2.6652e-02
0.1139	6.4895e-02	2.6558e-02
0.1136	6.2311e-02	2.6281e-02
0.1133	6.2087e-02	2.6434e-02
0.1131	6.0569e-02	2.6417e-02
0.1128	5.9357e-02	2.6255e-02
0.1125	5.9558e-02	2.6219e-02
0.1122	6.4856e-02	2.6294e-02
0.1119	6.5804e-02	2.6503e-02
0.1117	6.5114e-02	2.6153e-02
0.1114	6.8270e-02	2.6036e-02
0.1111	6.9171e-02	2.6054e-02
0.1108	7.0358e-02	2.6018e-02
0.1105	7.0106e-02	2.6197e-02
0.1103	7.3409e-02	2.6515e-02
0.1100	6.9879e-02	2.6344e-02
0.1097	6.6328e-02	2.6501e-02
0.1094	6.5542e-02	2.6323e-02
0.1091	6.6473e-02	2.6406e-02
0.1088	6.8121e-02	2.6603e-02
0.1086	6.9753e-02	2.7004e-02
0.1083	6.7761e-02	2.6574e-02
0.1080	7.1954e-02	2.6339e-02
0.1077	7.4958e-02	2.6193e-02
0.1074	7.5156e-02	2.6256e-02
0.1072	7.7892e-02	2.6315e-02
0.1069	7.6206e-02	2.6204e-02
0.1066	7.6886e-02	2.6565e-02
0.1063	7.7134e-02	2.6939e-02
0.1060	7.4801e-02	2.7073e-02
0.1058	7.5352e-02	2.6981e-02
0.1055	7.5610e-02	2.6887e-02
0.1052	7.3202e-02	2.6746e-02
0.1049	6.9352e-02	2.6832e-02
0.1046	6.6340e-02	2.6639e-02
0.1044	6.6553e-02	2.6656e-02
0.1041	6.7870e-02	2.6839e-02
0.1038	6.9856e-02	2.7369e-02
0.1035	7.2375e-02	2.7597e-02
0.1032	7.5737e-02	2.7807e-02
0.1030	7.6276e-02	2.7961e-02
0.1027	7.6943e-02	2.7973e-02
0.1024	7.8748e-02	2.8021e-02
0.1021	8.0270e-02	2.7906e-02
0.1018	7.9307e-02	2.7782e-02
0.1016	7.8025e-02	2.7538e-02
0.1013	7.7210e-02	2.7256e-02
0.1010	7.9197e-02	2.7272e-02
0.1007	7.7354e-02	2.7278e-02
0.1004	7.6978e-02	2.6939e-02
0.1001	7.9273e-02	2.6901e-02
0.0999	8.0588e-02	2.7232e-02
0.0996	8.2707e-02	2.7139e-02
0.0993	8.2298e-02	2.7151e-02
0.0990	8.0774e-02	2.7190e-02
0.0987	7.8486e-02	2.7123e-02
0.0985	7.5839e-02	2.6770e-02
0.0982	7.5768e-02	2.6776e-02
0.0979	7.8560e-02	2.6822e-02
0.0976	8.1789e-02	2.6928e-02
0.0973	8.2151e-02	2.6982e-02
0.0971	8.2459e-02	2.7570e-02
0.0968	8.4551e-02	2.7841e-02
0.0965	8.3823e-02	2.7647e-02
0.0962	8.0751e-02	2.7726e-02
0.0959	8.3185e-02	2.7882e-02
0.0957	8.2690e-02	2.7911e-02
0.0954	8.4159e-02	2.7811e-02
0.0951	8.6039e-02	2.7986e-02
0.0948	8.6319e-02	2.7930e-02
0.0945	8.5310e-02	2.7625e-02
0.0943	8.2292e-02	2.7563e-02
0.0940	8.3469e-02	2.7241e-02
0.0937	8.6103e-02	2.6922e-02
0.0934	8.3819e-02	2.7046e-02
0.0931	8.4974e-02	2.7220e-02
0.0929	8.6099e-02	2.7441e-02
0.0926	8.8885e-02	2.7866e-02
0.0923	8.8249e-02	2.7576e-02
0.0920	8.4473e-02	2.7148e-02
0.0917	8.3078e-02	2.7035e-02
0.0914	8.4804e-02	2.7151e-02
0.0912	8.7669e-02	2.7324e-02
0.0909	9.0007e-02	2.7356e-02
0.0906	9.4548e-02	2.7343e-02
0.0903	9.0536e-02	2.7185e-02
0.0900	8.8329e-02	2.6955e-02
0.0898	8.8499e-02	2.7327e-02
0.0895	8.7263e-02	2.7431e-02
0.0892	8.8075e-02	2.7500e-02
0.0889	8.3423e-02	2.7656e-02
0.0886	8.4974e-02	2.7801e-02
0.0884	9.0544e-02	2.7618e-02
0.0881	9.1053e-02	2.7630e-02
0.0878	8.9948e-02	2.7610e-02
0.0875	8.8651e-02	2.7904e-02
0.0872	8.8940e-02	2.8058e-02
0.0870	9.0959e-02	2.7835e-02
0.0867	9.1848e-02	2.7605e-02
0.0864	9.3792e-02	2.7718e-02
0.0861	9.5115e-02	2.7883e-02
0.0858	9.4844e-02	2.7678e-02
0.0856	9.5088e-02	2.7862e-02
0.0853	9.1651e-02	2.8006e-02
0.0850	9.5877e-02	2.8252e-02
0.0847	9.3667e-02	2.8012e-02
0.0844	9.2273e-02	2.7981e-02
0.0842	9.4363e-02	2.7711e-02
0.0839	9.4079e-02	2.7534e-02
0.0836	9.7038e-02	2.7614e-02
0.0833	1.0004e-01	2.7724e-02
0.0830	1.0085e-01	2.7366e-02
0.0827	1.0334e-01	2.7650e-02
0.0825	1.0260e-01	2.7841e-02
0.0822	1.0212e-01	2.7703e-02
0.0819	9.5606e-02	2.7338e-02
0.0816	9.3065e-02	2.7184e-02
0.0813	9.6019e-02	2.7361e-02
0.0811	9.7921e-02	2.7585e-02
0.0808	9.5634e-02	2.7788e-02
0.0805	9.4431e-02	2.7682e-02
0.0802	9.2811e-02	2.7706e-02
0.0799	8.9984e-02	2.7970e-02
0.0797	9.2362e-02	2.8332e-02
0.0794	9.4000e-02	2.8374e-02
0.0791	9.6697e-02	2.8272e-02
0.0788	9.7123e-02	2.7820e-02
0.0785	9.6739e-02	2.7767e-02
0.0783	9.8816e-02	2.8046e-02
0.0780	1.0236e-01	2.8349e-02
0.0777	1.0384e-01	2.8143e-02
0.0774	1.0369e-01	2.8082e-02
0.0771	9.5415e-02	2.8076e-02
0.0769	9.4057e-02	2.7639e-02
0.0766	9.8278e-02	2.7632e-02
0.0763	1.0185e-01	2.8232e-02
0.0760	1.0207e-01	2.8748e-02
0.0757	9.6859e-02	2.8540e-02
0.0755	9.5763e-02	2.8317e-02
0.0752	9.8415e-02	2.7954e-02
0.0749	9.6454e-02	2.7715e-02
0.0746	9.2742e-02	2.7561e-02
0.0743	9.3256e-02	2.7212e-02
0.0740	9.2831e-02	2.7058e-02
0.0738	9.3271e-02	2.7133e-02
0.0735	9.2229e-02	2.7432e-02
0.0732	9.6924e-02	2.7799e-02
0.0729	1.0003e-01	2.8122e-02
0.0726	1.0119e-01	2.8243e-02
0.0724	1.0446e-01	2.8126e-02
0.0721	1.0531e-01	2.8269e-02
0.0718	1.0335e-01	2.8112e-02
0.0715	1.0225e-01	2.7994e-02
0.0712	1.0021e-01	2.8330e-02
0.0710	1.0056e-01	2.8985e-02
0.0707	1.0215e-01	2.9173e-02
0.0704	1.0798e-01	2.9507e-02
0.0701	1.1012e-01	2.9249e-02
0.0698	1.0750e-01	2.8772e-02
0.0696	1.0701e-01	2.8662e-02
0.0693	1.1143e-01	2.8817e-02
0.0690	1.1524e-01	2.9062e-02
0.0687	1.1224e-01	2.9140e-02
0.0684	1.1056e-01	2.8828e-02
0.0682	1.1134e-01	2.8903e-02
0.0679	1.0963e-01	2.8948e-02
0.0676	1.0740e-01	2.9175e-02
0.0673	1.1136e-01	2.8811e-02
0.0670	1.1470e-01	2.8421e-02
0.0667	1.1614e-01	2.8407e-02
0.0665	1.1559e-01	2.8019e-02
0.0662	1.1452e-01	2.7838e-02
0.0659	1.1121e-01	2.7561e-02
0.0656	1.0970e-01	2.7409e-02
0.0653	1.1050e-01	2.7682e-02
0.0651	1.1239e-01	2.7760e-02
0.0648	1.1310e-01	2.7877e-02
0.0645	1.0891e-01	2.7785e-02
0.0642	1.0880e-01	2.8128e-02
0.0639	1.0783e-01	2.8178e-02
0.0637	1.0812e-01	2.8188e-02
0.0634	1.0950e-01	2.8088e-02
0.0631	1.0945e-01	2.8097e-02
